Title,Juan,María,Pedro,Ana,Luis,Laura,Carlos,Sara,Javier,Lucía,Pablo,Elena,Marta,José,Isabel,Total
"Microsoft OneDrive
Administrar archivos en la nube",0.1237185058734439,0.3343255175020876,0.0,0.2326275091704512,0.29194327104561874,0.1655730579561424,0.0,0.24270577832950693,0.3188125539106316,0.09122065570061717,0.1943436586351462,0.03899672222535816,0.1764915207543435,0.11826555105772607,0.18944688523943262,2.5184711874005066
Acuarela de naturaleza: ilustra en negativo y positivo,0.1237185058734439,0.3343255175020876,0.09383852528904046,0.3256785128386317,0.08341236315589107,0.12417979346710681,0.17593436330868742,0.14562346699770415,0.10627085130354387,0.09122065570061717,0.27208112208920465,0.11699016667607448,0.1764915207543435,0.1971092517628768,0.1515575081915461,2.5184321249107997
Sales Training for High Performing Teams,0.1237185058734439,0.07429455944490836,0.18767705057808093,0.2326275091704512,0.20853090788972767,0.1655730579561424,0.14074749064694994,0.09708231133180277,0.17711808550590646,0.22805163925154293,0.1943436586351462,0.35097050002822344,0.22061440094292936,0.07884370070515072,0.03788937704788652,2.5180827550082925
"Diseño UI: diseño visual y diseño de interfaz con Figma 2023
Curso de UI/UX y Diseño Visual. Aprendé a diseñar páginas web y aplicaciones móviles funcionales y estéticas con Figma",0.1237185058734439,0.3343255175020876,0.1407577879335607,0.2326275091704512,0.20853090788972767,0.1655730579561424,0.17593436330868742,0.0,0.17711808550590646,0.13683098355092577,0.15547492690811696,0.11699016667607448,0.3971059216972729,0.03942185035257536,0.11366813114365956,2.5180777154686327
A Law Student's Toolkit,0.0,0.26003095805717924,0.4222733638006821,0.18610200733636095,0.041706181577945534,0.0413932644890356,0.035186872661737485,0.24270577832950693,0.07084723420236258,0.04561032785030859,0.27208112208920465,0.1949836111267908,0.3971059216972729,0.11826555105772607,0.18944688523943262,2.517739079515546
Preparing for Google Cloud Certification: Machine Learning Engineer,0.2061975097890732,0.1485891188898167,0.0,0.09305100366818048,0.0,0.0,0.31668185395563736,0.4368704009931125,0.10627085130354387,0.3192722949521601,0.11660619518108772,0.07799344445071632,0.0,0.3547966531731782,0.3410043934309787,2.517333719787485
Carpintería tradicional con herramientas manuales,0.0,0.11144183916736253,0.18767705057808093,0.0,0.1251185447338366,0.12417979346710681,0.10556061798521246,0.3397880896613097,0.3188125539106316,0.4104929506527773,0.1943436586351462,0.1949836111267908,0.13236864056575762,0.15768740141030144,0.11366813114365956,2.5161228830379736
"Diseño Web Profesional desde cero
El Curso donde aprenderás de una forma muy práctica y desde cero a diseñar cualquier sitio Web",0.1237185058734439,0.11144183916736253,0.04691926264452023,0.2326275091704512,0.08341236315589107,0.206966322445178,0.035186872661737485,0.3397880896613097,0.14169446840472516,0.4104929506527773,0.07773746345405848,0.11699016667607448,0.04412288018858587,0.3547966531731782,0.18944688523943262,2.515342232568726
"Docker - Guía práctica de uso para desarrolladores
Dockerfile, Compose, DockerHub, Registros, Despliegues, Volúmenes, Multi-staged builds, Multi architecture builds, y más",0.2061975097890732,0.11144183916736253,0.4222733638006821,0.2326275091704512,0.1251185447338366,0.1655730579561424,0.17593436330868742,0.09708231133180277,0.17711808550590646,0.13683098355092577,0.03886873172702924,0.03899672222535816,0.08824576037717174,0.15768740141030144,0.3410043934309787,2.51500057748571
Diario creativo de artista: busca tu lenguaje propio,0.08247900391562928,0.1857363986122709,0.04691926264452023,0.18610200733636095,0.041706181577945534,0.28975285142324925,0.17593436330868742,0.4368704009931125,0.17711808550590646,0.0,0.27208112208920465,0.2729770555775071,0.0,0.15768740141030144,0.18944688523943262,2.5148110196341285
Natural Language Processing with Sequence Models,0.1237185058734439,0.11144183916736253,0.4222733638006821,0.13957650550227071,0.0,0.12417979346710681,0.07037374532347497,0.3397880896613097,0.24796531970826902,0.13683098355092577,0.11660619518108772,0.11699016667607448,0.22061440094292936,0.07884370070515072,0.26522563933520565,2.5144282488952934
Render de escenas 3D fotorrealistas con Blender,0.1237185058734439,0.07429455944490836,0.4222733638006821,0.04652550183409024,0.20853090788972767,0.12417979346710681,0.10556061798521246,0.19416462266360554,0.3188125539106316,0.22805163925154293,0.03886873172702924,0.15598688890143264,0.13236864056575762,0.0,0.3410043934309787,2.5143407207461506
Libro álbum: técnicas narrativas y de dibujo artístico,0.04123950195781464,0.1857363986122709,0.4222733638006821,0.2326275091704512,0.041706181577945534,0.1655730579561424,0.035186872661737485,0.4368704009931125,0.03542361710118129,0.3192722949521601,0.03886873172702924,0.07799344445071632,0.1764915207543435,0.03942185035257536,0.26522563933520565,2.513910385403368
Diseño de tatuajes estilo old school en Procreate,0.2061975097890732,0.1857363986122709,0.3284348385116416,0.13957650550227071,0.0,0.12417979346710681,0.035186872661737485,0.24270577832950693,0.03542361710118129,0.18244131140123435,0.27208112208920465,0.11699016667607448,0.1764915207543435,0.3547966531731782,0.11366813114365956,2.513910219212484
"Curso de python
Aprenda uno de los lenguajes de programación más populares y creemos juntos nuestras primeras aplicaciones con python",0.04123950195781464,0.07429455944490836,0.1407577879335607,0.4187295165068121,0.3753556342015098,0.12417979346710681,0.035186872661737485,0.14562346699770415,0.03542361710118129,0.22805163925154293,0.34981858554326317,0.11699016667607448,0.0,0.27595295246802753,0.1515575081915461,2.513161602402789
Retrato y pintura digital de la piel negra,0.1237185058734439,0.3343255175020876,0.09383852528904046,0.04652550183409024,0.08341236315589107,0.0827865289780712,0.2463081086321624,0.09708231133180277,0.07084723420236258,0.3192722949521601,0.11660619518108772,0.03899672222535816,0.3971059216972729,0.1971092517628768,0.26522563933520565,2.5131606219529137
"Influencing: Storytelling, Change Management and Governance",0.2886765137047025,0.11144183916736253,0.0,0.18610200733636095,0.16682472631178213,0.28975285142324925,0.07037374532347497,0.24270577832950693,0.07084723420236258,0.13683098355092577,0.27208112208920465,0.35097050002822344,0.13236864056575762,0.11826555105772607,0.07577875409577305,2.5130202471864127
Feedback Loops: How to Give & Receive High-Quality Feedback,0.1237185058734439,0.11144183916736253,0.04691926264452023,0.13957650550227071,0.29194327104561874,0.206966322445178,0.31668185395563736,0.3397880896613097,0.07084723420236258,0.22805163925154293,0.11660619518108772,0.15598688890143264,0.13236864056575762,0.11826555105772607,0.11366813114365956,2.5128299305989104
"Sleep: Neurobiology, Medicine, and Society",0.2061975097890732,0.1857363986122709,0.04691926264452023,0.4187295165068121,0.1251185447338366,0.0827865289780712,0.17593436330868742,0.24270577832950693,0.03542361710118129,0.22805163925154293,0.1943436586351462,0.03899672222535816,0.22061440094292936,0.1971092517628768,0.11366813114365956,2.512335323965473
Creación de videos con smartphone para Instagram y TikTok,0.16495800783125855,0.11144183916736253,0.0,0.3256785128386317,0.20853090788972767,0.28975285142324925,0.07037374532347497,0.048541155665901385,0.3188125539106316,0.04561032785030859,0.34981858554326317,0.03899672222535816,0.3088601613201011,0.07884370070515072,0.1515575081915461,2.5117765798859657
Fotografía intimista: crea imágenes reales y cercanas,0.04123950195781464,0.03714727972245418,0.0,0.4187295165068121,0.20853090788972767,0.3725393804013204,0.10556061798521246,0.09708231133180277,0.0,0.3192722949521601,0.1943436586351462,0.1949836111267908,0.13236864056575762,0.27595295246802753,0.11366813114365956,2.5114188046866857
"Instala AS-ABAP Versión 7.52 en tu máquina
Usa tu propia PC para instalar Application Server ABAP y práctica libremente el lenguaje de programación ABAP",0.16495800783125855,0.03714727972245418,0.04691926264452023,0.0,0.1251185447338366,0.0827865289780712,0.10556061798521246,0.24270577832950693,0.10627085130354387,0.09122065570061717,0.34981858554326317,0.35097050002822344,0.3088601613201011,0.15768740141030144,0.3410043934309787,2.511028568961889
Machine Learning Engineering for Production (MLOps),0.08247900391562928,0.07429455944490836,0.1407577879335607,0.3256785128386317,0.29194327104561874,0.0827865289780712,0.17593436330868742,0.4368704009931125,0.10627085130354387,0.04561032785030859,0.03886873172702924,0.2729770555775071,0.3971059216972729,0.03942185035257536,0.0,2.5109991669664575
Diseño y rehabilitación de interiores,0.04123950195781464,0.07429455944490836,0.23459631322260116,0.2326275091704512,0.16682472631178213,0.0413932644890356,0.035186872661737485,0.3397880896613097,0.14169446840472516,0.3192722949521601,0.0,0.1949836111267908,0.22061440094292936,0.3547966531731782,0.11366813114365956,2.5109803966630833
"Cómo crear un inventario con AppSheet (paso a paso)
Aprende a crear una app de inventario, con todas las funciones para tener controlado tu stock, ventas y pedidos",0.2061975097890732,0.3343255175020876,0.23459631322260116,0.13957650550227071,0.20853090788972767,0.206966322445178,0.2463081086321624,0.24270577832950693,0.03542361710118129,0.13683098355092577,0.03886873172702924,0.1949836111267908,0.13236864056575762,0.03942185035257536,0.11366813114365956,2.5107725288805276
Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版,0.1237185058734439,0.1485891188898167,0.1407577879335607,0.09305100366818048,0.20853090788972767,0.1655730579561424,0.035186872661737485,0.19416462266360554,0.3188125539106316,0.18244131140123435,0.27208112208920465,0.35097050002822344,0.04412288018858587,0.11826555105772607,0.11366813114365956,2.5099339273554806
"Reuniones de Trabajo Productivas en Oficina y Teletrabajo
Del tiempo perdido, al equipo de trabajo de alto desempeño",0.16495800783125855,0.1485891188898167,0.0,0.0,0.08341236315589107,0.0413932644890356,0.035186872661737485,0.3397880896613097,0.17711808550590646,0.22805163925154293,0.27208112208920465,0.07799344445071632,0.3971059216972729,0.3547966531731782,0.18944688523943262,2.5099214680963033
Data Engineering Foundations,0.1237185058734439,0.03714727972245418,0.4222733638006821,0.13957650550227071,0.0,0.1655730579561424,0.07037374532347497,0.4368704009931125,0.3188125539106316,0.04561032785030859,0.34981858554326317,0.03899672222535816,0.08824576037717174,0.1971092517628768,0.07577875409577305,2.509904814936964
"Diseño Web Básico con Webflow
Aprende a diseñar, crear, administrar y mantener tu web sin depender de nadie. Tu primera web, lista en 2 horas.",0.0,0.11144183916736253,0.1407577879335607,0.09305100366818048,0.041706181577945534,0.206966322445178,0.31668185395563736,0.19416462266360554,0.03542361710118129,0.18244131140123435,0.27208112208920465,0.35097050002822344,0.1764915207543435,0.1971092517628768,0.18944688523943262,2.508733819787967
Diseño de moda digital streetwear con CLO 3D y Cinema 4D,0.2061975097890732,0.1857363986122709,0.4222733638006821,0.0,0.20853090788972767,0.206966322445178,0.2463081086321624,0.19416462266360554,0.24796531970826902,0.0,0.34981858554326317,0.11699016667607448,0.04412288018858587,0.07884370070515072,0.0,2.507917886654043
Creación de prototipos interactivos con Adobe XD,0.1237185058734439,0.3343255175020876,0.3284348385116416,0.2326275091704512,0.0,0.28975285142324925,0.14074749064694994,0.24270577832950693,0.14169446840472516,0.04561032785030859,0.11660619518108772,0.2729770555775071,0.04412288018858587,0.11826555105772607,0.07577875409577305,2.5073677238130445
The Social Context of Mental Health and Illness,0.2886765137047025,0.11144183916736253,0.23459631322260116,0.2326275091704512,0.3753556342015098,0.0413932644890356,0.0,0.048541155665901385,0.14169446840472516,0.13683098355092577,0.27208112208920465,0.03899672222535816,0.3088601613201011,0.27595295246802753,0.0,2.5070486396799065
Ilustración digital: escenas coloridas de naturaleza,0.04123950195781464,0.11144183916736253,0.23459631322260116,0.13957650550227071,0.041706181577945534,0.206966322445178,0.2463081086321624,0.14562346699770415,0.10627085130354387,0.13683098355092577,0.11660619518108772,0.2729770555775071,0.3971059216972729,0.15768740141030144,0.1515575081915461,2.5064941564152243
"Manejo y análisis de información en Excel
curso intensivo básico-intermedio de Excel",0.16495800783125855,0.11144183916736253,0.4222733638006821,0.13957650550227071,0.1251185447338366,0.0413932644890356,0.17593436330868742,0.24270577832950693,0.17711808550590646,0.13683098355092577,0.0,0.11699016667607448,0.22061440094292936,0.3547966531731782,0.07577875409577305,2.505530711107428
Machine Learning for Trading,0.08247900391562928,0.1857363986122709,0.09383852528904046,0.18610200733636095,0.1251185447338366,0.206966322445178,0.10556061798521246,0.24270577832950693,0.14169446840472516,0.18244131140123435,0.03886873172702924,0.35097050002822344,0.1764915207543435,0.1971092517628768,0.18944688523943262,2.505529867964901
Estrategia digital para marcas: mejora la experiencia de usuario,0.2061975097890732,0.11144183916736253,0.3284348385116416,0.13957650550227071,0.041706181577945534,0.0,0.035186872661737485,0.24270577832950693,0.03542361710118129,0.22805163925154293,0.07773746345405848,0.35097050002822344,0.3971059216972729,0.1971092517628768,0.11366813114365956,2.5053160499783536
Financing and Investing in Infrastructure,0.1237185058734439,0.11144183916736253,0.23459631322260116,0.3256785128386317,0.20853090788972767,0.12417979346710681,0.14074749064694994,0.14562346699770415,0.03542361710118129,0.22805163925154293,0.27208112208920465,0.03899672222535816,0.08824576037717174,0.27595295246802753,0.1515575081915461,2.50482615180756
Pintura de paisajes con gouache para principiantes,0.2061975097890732,0.1857363986122709,0.23459631322260116,0.13957650550227071,0.20853090788972767,0.12417979346710681,0.10556061798521246,0.048541155665901385,0.10627085130354387,0.3192722949521601,0.34981858554326317,0.0,0.13236864056575762,0.07884370070515072,0.26522563933520565,2.5047189145392457
Certified in Cybersecurity,0.08247900391562928,0.1485891188898167,0.1407577879335607,0.2326275091704512,0.041706181577945534,0.206966322445178,0.17593436330868742,0.3397880896613097,0.10627085130354387,0.04561032785030859,0.1943436586351462,0.03899672222535816,0.13236864056575762,0.27595295246802753,0.3410043934309787,2.5033959233816994
ESG Risks and Opportunities,0.08247900391562928,0.07429455944490836,0.09383852528904046,0.13957650550227071,0.29194327104561874,0.1655730579561424,0.17593436330868742,0.14562346699770415,0.3188125539106316,0.04561032785030859,0.27208112208920465,0.11699016667607448,0.3088601613201011,0.15768740141030144,0.11366813114365956,2.502972617860283
Narrativa visual para libros ilustrados,0.2886765137047025,0.1857363986122709,0.23459631322260116,0.04652550183409024,0.08341236315589107,0.3725393804013204,0.14074749064694994,0.3397880896613097,0.10627085130354387,0.22805163925154293,0.03886873172702924,0.03899672222535816,0.13236864056575762,0.0,0.26522563933520565,2.5018042756475736
Creación de un cartel artesanal de lettering,0.2061975097890732,0.11144183916736253,0.04691926264452023,0.3256785128386317,0.16682472631178213,0.3725393804013204,0.10556061798521246,0.048541155665901385,0.3188125539106316,0.04561032785030859,0.1943436586351462,0.1949836111267908,0.13236864056575762,0.11826555105772607,0.11366813114365956,2.501755479093825
Introduction to Cloud Computing,0.2886765137047025,0.11144183916736253,0.18767705057808093,0.09305100366818048,0.1251185447338366,0.3725393804013204,0.035186872661737485,0.4368704009931125,0.03542361710118129,0.04561032785030859,0.07773746345405848,0.11699016667607448,0.22061440094292936,0.3547966531731782,0.0,2.5017342351060634
"Curso Fundamentos de GeneXus 18 - Aprende GeneXus desde cero
Aprende los fundamentos del modelado de aplicaciones multi-experiencia con GeneXus, líder en plataformas de Low-Code.",0.1237185058734439,0.11144183916736253,0.09383852528904046,0.2326275091704512,0.041706181577945534,0.0,0.10556061798521246,0.4368704009931125,0.3188125539106316,0.04561032785030859,0.1943436586351462,0.11699016667607448,0.22061440094292936,0.11826555105772607,0.3410043934309787,2.5014046325603636
Methods and Statistics in Social Sciences,0.2886765137047025,0.1857363986122709,0.4222733638006821,0.0,0.1251185447338366,0.0,0.035186872661737485,0.14562346699770415,0.3188125539106316,0.13683098355092577,0.11660619518108772,0.1949836111267908,0.22061440094292936,0.1971092517628768,0.11366813114365956,2.5012402881298357
Ilustración con tinta: desarrolla tu lenguaje visual,0.2061975097890732,0.11144183916736253,0.1407577879335607,0.2326275091704512,0.16682472631178213,0.206966322445178,0.10556061798521246,0.0,0.14169446840472516,0.09122065570061717,0.27208112208920465,0.1949836111267908,0.3971059216972729,0.15768740141030144,0.07577875409577305,2.500928247327306
Science of Exercise,0.08247900391562928,0.3343255175020876,0.04691926264452023,0.4187295165068121,0.08341236315589107,0.12417979346710681,0.31668185395563736,0.048541155665901385,0.24796531970826902,0.04561032785030859,0.03886873172702924,0.03899672222535816,0.13236864056575762,0.27595295246802753,0.26522563933520565,2.5002568006935415
Bordado y color: crea paisajes textiles,0.3711555176203317,0.0,0.23459631322260116,0.18610200733636095,0.1251185447338366,0.1655730579561424,0.14074749064694994,0.14562346699770415,0.03542361710118129,0.22805163925154293,0.15547492690811696,0.11699016667607448,0.13236864056575762,0.1971092517628768,0.26522563933520565,2.499560280114683
"Iluminación en Maya con Arnold
Luces, Filtros, Passes de Render y Composición en Nuke",0.1237185058734439,0.11144183916736253,0.09383852528904046,0.2326275091704512,0.29194327104561874,0.0413932644890356,0.2463081086321624,0.19416462266360554,0.03542361710118129,0.22805163925154293,0.15547492690811696,0.1949836111267908,0.08824576037717174,0.11826555105772607,0.3410043934309787,2.496885145584229
Diseño de interiores de inspiración africana: colores y patterns,0.08247900391562928,0.11144183916736253,0.04691926264452023,0.2326275091704512,0.16682472631178213,0.1655730579561424,0.17593436330868742,0.09708231133180277,0.24796531970826902,0.0,0.15547492690811696,0.11699016667607448,0.3971059216972729,0.15768740141030144,0.3410043934309787,2.4951102036373913
Bordado freestyle sobre tul para principiantes,0.2061975097890732,0.07429455944490836,0.3284348385116416,0.0,0.1251185447338366,0.0,0.31668185395563736,0.19416462266360554,0.17711808550590646,0.22805163925154293,0.1943436586351462,0.1949836111267908,0.22061440094292936,0.1971092517628768,0.03788937704788652,2.4950019533717818
Introduction to Data Engineering,0.1237185058734439,0.1485891188898167,0.0,0.13957650550227071,0.041706181577945534,0.3725393804013204,0.10556061798521246,0.14562346699770415,0.3188125539106316,0.13683098355092577,0.1943436586351462,0.07799344445071632,0.22061440094292936,0.3547966531731782,0.11366813114365956,2.494373603034901
Supply Chain Management,0.3711555176203317,0.11144183916736253,0.0,0.04652550183409024,0.1251185447338366,0.206966322445178,0.10556061798521246,0.14562346699770415,0.10627085130354387,0.18244131140123435,0.07773746345405848,0.35097050002822344,0.04412288018858587,0.3547966531731782,0.26522563933520565,2.4939571096677455
OKR Certification: Leadership and Goal Setting,0.2061975097890732,0.26003095805717924,0.18767705057808093,0.04652550183409024,0.20853090788972767,0.1655730579561424,0.10556061798521246,0.14562346699770415,0.10627085130354387,0.13683098355092577,0.0,0.07799344445071632,0.3088601613201011,0.1971092517628768,0.3410043934309787,2.493788156906353
"Microsoft Excel y Google Spreadsheets: Formación Completa
Microsoft Excel y Google Sheets Para Una Alta Productividad. Administre el Trabajo Diario y Cree Informes de Gestión.",0.0,0.0,0.04691926264452023,0.2326275091704512,0.041706181577945534,0.0413932644890356,0.2463081086321624,0.19416462266360554,0.24796531970826902,0.3192722949521601,0.34981858554326317,0.35097050002822344,0.3088601613201011,0.0,0.11366813114365956,2.493673941873397
"Proyecto Práctico Backend + Frontend con VUE y Laravel
Crearemos un sistema usando Backend y Frontend con Laravel, MySQL y VUE para gestión académica.",0.04123950195781464,0.1857363986122709,0.23459631322260116,0.09305100366818048,0.20853090788972767,0.0413932644890356,0.2463081086321624,0.09708231133180277,0.17711808550590646,0.3192722949521601,0.1943436586351462,0.1949836111267908,0.0,0.11826555105772607,0.3410043934309787,2.4929254045123037
Introduction to Discrete Mathematics for Computer Science,0.1237185058734439,0.03714727972245418,0.23459631322260116,0.2326275091704512,0.08341236315589107,0.206966322445178,0.17593436330868742,0.24270577832950693,0.10627085130354387,0.4104929506527773,0.03886873172702924,0.35097050002822344,0.13236864056575762,0.07884370070515072,0.03788937704788652,2.492813187258583
Social Work Practice: Advocating Social Justice and Change,0.2061975097890732,0.1485891188898167,0.0,0.04652550183409024,0.29194327104561874,0.206966322445178,0.31668185395563736,0.14562346699770415,0.17711808550590646,0.3192722949521601,0.11660619518108772,0.15598688890143264,0.13236864056575762,0.03942185035257536,0.18944688523943262,2.492747885655471
Lettering ilustrado con técnicas manuales y digitales,0.08247900391562928,0.11144183916736253,0.23459631322260116,0.09305100366818048,0.08341236315589107,0.3725393804013204,0.2463081086321624,0.14562346699770415,0.24796531970826902,0.22805163925154293,0.11660619518108772,0.07799344445071632,0.22061440094292936,0.11826555105772607,0.11366813114365956,2.4926161608967825
"Competencias digitales. Herramientas de ofimática (Microsoft Word, Excel, Power Point)",0.2061975097890732,0.1857363986122709,0.18767705057808093,0.4187295165068121,0.08341236315589107,0.28975285142324925,0.035186872661737485,0.048541155665901385,0.17711808550590646,0.13683098355092577,0.03886873172702924,0.15598688890143264,0.22061440094292936,0.11826555105772607,0.18944688523943262,2.492365245318399
Blockchain Revolution,0.1237185058734439,0.26003095805717924,0.1407577879335607,0.3256785128386317,0.20853090788972767,0.0827865289780712,0.17593436330868742,0.14562346699770415,0.24796531970826902,0.18244131140123435,0.07773746345405848,0.11699016667607448,0.13236864056575762,0.15768740141030144,0.11366813114365956,2.4919194662363613
Ilustración con marcadores: encuentra tu estilo,0.0,0.1857363986122709,0.1407577879335607,0.2326275091704512,0.16682472631178213,0.206966322445178,0.17593436330868742,0.3397880896613097,0.07084723420236258,0.18244131140123435,0.1943436586351462,0.1949836111267908,0.13236864056575762,0.07884370070515072,0.18944688523943262,2.491910239319115
Estrategias de branding holístico,0.2061975097890732,0.3343255175020876,0.23459631322260116,0.04652550183409024,0.20853090788972767,0.1655730579561424,0.17593436330868742,0.048541155665901385,0.03542361710118129,0.22805163925154293,0.15547492690811696,0.03899672222535816,0.3088601613201011,0.03942185035257536,0.26522563933520565,2.491678883662393
"DP 900 Data Fundamentals en Español - Incluye Exámen - 2023
Entrenamiento para la Certificación DP 900 Azure Data Fundamentals + Examen de Certificación Gratis.",0.0,0.3343255175020876,0.0,0.4187295165068121,0.3753556342015098,0.206966322445178,0.10556061798521246,0.3397880896613097,0.10627085130354387,0.13683098355092577,0.27208112208920465,0.0,0.04412288018858587,0.0,0.1515575081915461,2.491589043625916
"Master en APIs RESTful con NodeJS: Crea 3 backends completos
Crea APIs REST con Node, MongoDB y Express para una app como Spotify, una red social como Twitter y un blog paso a paso",0.3711555176203317,0.11144183916736253,0.09383852528904046,0.2326275091704512,0.041706181577945534,0.206966322445178,0.31668185395563736,0.09708231133180277,0.03542361710118129,0.18244131140123435,0.27208112208920465,0.15598688890143264,0.22061440094292936,0.03942185035257536,0.11366813114365956,2.4911373824899665
"COTIZADOR en Hoja de Calculo de GOOGLE Sheets (SIN MACROS)
Cotizador en Excel de Google",0.1237185058734439,0.03714727972245418,0.18767705057808093,0.4187295165068121,0.20853090788972767,0.0413932644890356,0.31668185395563736,0.048541155665901385,0.10627085130354387,0.22805163925154293,0.03886873172702924,0.03899672222535816,0.0,0.3547966531731782,0.3410043934309787,2.490408525792725
"Administracion del Tiempo
Mejora tu productividad y reclama tu tiempo libre de regreso",0.08247900391562928,0.3343255175020876,0.1407577879335607,0.2326275091704512,0.1251185447338366,0.28975285142324925,0.035186872661737485,0.24270577832950693,0.0,0.13683098355092577,0.11660619518108772,0.2729770555775071,0.13236864056575762,0.1971092517628768,0.1515575081915461,2.490403500499761
IBM Data Analytics with Excel and R,0.1237185058734439,0.11144183916736253,0.1407577879335607,0.2326275091704512,0.29194327104561874,0.0413932644890356,0.035186872661737485,0.3397880896613097,0.17711808550590646,0.22805163925154293,0.03886873172702924,0.1949836111267908,0.22061440094292936,0.27595295246802753,0.03788937704788652,2.4903359380726324
Retrato expresivo con gouache,0.08247900391562928,0.0,0.3284348385116416,0.04652550183409024,0.3753556342015098,0.206966322445178,0.10556061798521246,0.4368704009931125,0.17711808550590646,0.22805163925154293,0.11660619518108772,0.1949836111267908,0.0,0.03942185035257536,0.1515575081915461,2.4899312094958232
Convolutional Neural Networks in TensorFlow,0.2886765137047025,0.3343255175020876,0.09383852528904046,0.18610200733636095,0.041706181577945534,0.0413932644890356,0.17593436330868742,0.24270577832950693,0.17711808550590646,0.13683098355092577,0.11660619518108772,0.15598688890143264,0.0,0.15768740141030144,0.3410043934309787,2.489916099518
Fundamentos para freelancers creativos: construye tu negocio,0.04123950195781464,0.1857363986122709,0.4222733638006821,0.3256785128386317,0.041706181577945534,0.12417979346710681,0.10556061798521246,0.4368704009931125,0.14169446840472516,0.04561032785030859,0.15547492690811696,0.15598688890143264,0.0,0.11826555105772607,0.18944688523943262,2.489723819594519
Diseño y confección de lencería,0.16495800783125855,0.1857363986122709,0.09383852528904046,0.2326275091704512,0.3753556342015098,0.0413932644890356,0.17593436330868742,0.048541155665901385,0.24796531970826902,0.04561032785030859,0.1943436586351462,0.2729770555775071,0.22061440094292936,0.0,0.18944688523943262,2.4893425065217483
Human Resource Management: HR for People Managers,0.16495800783125855,0.03714727972245418,0.18767705057808093,0.2326275091704512,0.041706181577945534,0.12417979346710681,0.10556061798521246,0.24270577832950693,0.0,0.4104929506527773,0.03886873172702924,0.1949836111267908,0.3971059216972729,0.1971092517628768,0.11366813114365956,2.4887908167724233
"Analytics Engineering en Google Cloud con DBT
Aprende este nuevo enfoque para transformar datos que ya están adoptando grandes empresas en el mundo como Spotify.",0.2061975097890732,0.1857363986122709,0.1407577879335607,0.3256785128386317,0.1251185447338366,0.1655730579561424,0.10556061798521246,0.19416462266360554,0.17711808550590646,0.13683098355092577,0.27208112208920465,0.03899672222535816,0.22061440094292936,0.11826555105772607,0.07577875409577305,2.4884726719801575
Leading Diverse Teams & Organizations,0.16495800783125855,0.1485891188898167,0.1407577879335607,0.04652550183409024,0.3753556342015098,0.0,0.17593436330868742,0.19416462266360554,0.17711808550590646,0.22805163925154293,0.07773746345405848,0.11699016667607448,0.1764915207543435,0.27595295246802753,0.18944688523943262,2.488073750011915
Introduction to Git and GitHub,0.1237185058734439,0.07429455944490836,0.23459631322260116,0.3256785128386317,0.1251185447338366,0.206966322445178,0.14074749064694994,0.048541155665901385,0.0,0.22805163925154293,0.03886873172702924,0.0,0.3971059216972729,0.3547966531731782,0.18944688523943262,2.487931235959907
Narrativas sonoras: cuenta historias con sonido,0.04123950195781464,0.1857363986122709,0.23459631322260116,0.18610200733636095,0.08341236315589107,0.206966322445178,0.14074749064694994,0.3397880896613097,0.0,0.04561032785030859,0.03886873172702924,0.1949836111267908,0.3971059216972729,0.3547966531731782,0.03788937704788652,2.4878431096608424
Estrategias para librarse del síndrome del impostor,0.2061975097890732,0.03714727972245418,0.4222733638006821,0.04652550183409024,0.3753556342015098,0.206966322445178,0.035186872661737485,0.09708231133180277,0.03542361710118129,0.22805163925154293,0.07773746345405848,0.0,0.22061440094292936,0.15768740141030144,0.3410043934309787,2.48725371137752
Business English,0.2886765137047025,0.07429455944490836,0.04691926264452023,0.2326275091704512,0.20853090788972767,0.12417979346710681,0.035186872661737485,0.19416462266360554,0.3188125539106316,0.22805163925154293,0.0,0.1949836111267908,0.3088601613201011,0.11826555105772607,0.11366813114365956,2.4872216894572126
Dynamic Public Speaking,0.1237185058734439,0.0,0.3284348385116416,0.13957650550227071,0.29194327104561874,0.12417979346710681,0.31668185395563736,0.24270577832950693,0.10627085130354387,0.22805163925154293,0.11660619518108772,0.11699016667607448,0.04412288018858587,0.11826555105772607,0.18944688523943262,2.48699471558322
"Fotografía arquitectónica artística: formas, colores y espacios",0.08247900391562928,0.11144183916736253,0.3284348385116416,0.09305100366818048,0.041706181577945534,0.206966322445178,0.17593436330868742,0.24270577832950693,0.3188125539106316,0.22805163925154293,0.07773746345405848,0.11699016667607448,0.0,0.1971092517628768,0.26522563933520565,2.4866460453145223
Kotlin for Java Developers,0.2061975097890732,0.1485891188898167,0.3284348385116416,0.2326275091704512,0.1251185447338366,0.0413932644890356,0.035186872661737485,0.048541155665901385,0.17711808550590646,0.4104929506527773,0.11660619518108772,0.03899672222535816,0.3088601613201011,0.07884370070515072,0.18944688523943262,2.486453514741308
Técnicas creativas para la ilustración de moda,0.2886765137047025,0.1857363986122709,0.09383852528904046,0.04652550183409024,0.1251185447338366,0.12417979346710681,0.035186872661737485,0.4368704009931125,0.24796531970826902,0.22805163925154293,0.07773746345405848,0.15598688890143264,0.13236864056575762,0.11826555105772607,0.18944688523943262,2.485954939474117
